#####################################################################
# Alchemist log file - simulation started at: 2023-05-22T02:24+0000 #
#####################################################################
#
# seed = 61.0, spacing = 0.5, error = 0.1, mode = throttle, delay = 10, throttle = 2
#
# The columns have the following meaning: 
# time root[mean] rounds[sum] messages[sum] source_gradient[sum] destination_gradient[sum] distance_between[sum] 
0.0 NaN 0.0 0.0 0.0 0.0 0.0
0.0 0.0 400.0 0.0 400.0 400.0 400.0
1.0 0.0 735.0 4991.0 781.0 781.0 781.0
2.0 0.0 817.0 5558.0 823.0 845.0 865.0
3.0 0.0 907.0 6162.0 859.0 899.0 955.0
4.0 0.0 1028.0 7001.0 914.0 966.0 1077.0
5.0 0.0 1181.0 8072.0 988.0 1051.0 1236.0
6.0 0.0 1341.0 9167.0 1078.0 1135.0 1410.0
7.0 0.0 1502.0 10284.0 1182.0 1206.0 1585.0
8.0 0.0 1652.0 11313.0 1288.0 1275.0 1760.0
9.0 0.0 1820.0 12463.0 1391.0 1360.0 1948.0
10.0 0.0 1995.0 13656.0 1491.0 1460.0 2148.0
11.0 0.14999999999999997 2194.0 15057.0 1598.0 1577.0 2365.0
12.0 0.6750000000000007 2393.0 16443.0 1726.0 1721.0 2587.0
13.0 1.5 2582.0 17726.0 1865.0 1885.0 2793.0
14.0 2.574999999999999 2806.0 19258.0 2030.0 2071.0 3043.0
15.0 3.4499999999999984 3062.0 20991.0 2200.0 2260.0 3330.0
16.0 4.300000000000001 3333.0 22780.0 2370.0 2428.0 3621.0
17.0 5.0 3598.0 24487.0 2527.0 2573.0 3907.0
18.0 5.6499999999999995 3825.0 26004.0 2653.0 2696.0 4156.0
19.0 6.450000000000003 4036.0 27413.0 2764.0 2820.0 4391.0
20.0 7.174999999999998 4249.0 28897.0 2874.0 2941.0 4622.0
21.0 7.674999999999998 4460.0 30356.0 2990.0 3060.0 4857.0
22.0 8.075000000000003 4649.0 31688.0 3102.0 3156.0 5065.0
23.0 8.274999999999997 4815.0 32827.0 3199.0 3233.0 5239.0
24.0 8.274999999999997 4945.0 33691.0 3281.0 3286.0 5375.0
25.0 8.174999999999997 5058.0 34450.0 3345.0 3303.0 5489.0
26.0 8.075000000000003 5165.0 35171.0 3384.0 3311.0 5596.0
27.0 7.924999999999997 5254.0 35756.0 3401.0 3311.0 5685.0
28.0 7.700000000000002 5346.0 36420.0 3401.0 3311.0 5777.0
29.0 7.525000000000001 5441.0 37094.0 3401.0 3311.0 5878.0
30.0 7.400000000000002 5540.0 37782.0 3401.0 3311.0 5989.0
31.0 7.224999999999996 5643.0 38494.0 3401.0 3311.0 6102.0
32.0 7.049999999999996 5732.0 39108.0 3401.0 3311.0 6210.0
33.0 6.849999999999994 5809.0 39631.0 3401.0 3311.0 6294.0
34.0 6.575000000000005 5893.0 40207.0 3401.0 3311.0 6383.0
35.0 6.275000000000006 5992.0 40892.0 3401.0 3311.0 6492.0
36.0 5.974999999999993 6101.0 41670.0 3401.0 3311.0 6610.0
37.0 5.5750000000000055 6221.0 42511.0 3401.0 3311.0 6742.0
38.0 5.150000000000004 6361.0 43509.0 3401.0 3311.0 6892.0
39.0 4.6749999999999945 6500.0 44503.0 3401.0 3311.0 7041.0
40.0 4.174999999999997 6645.0 45450.0 3401.0 3311.0 7195.0
41.0 4.025000000000001 6777.0 46302.0 3401.0 3311.0 7336.0
42.0 3.899999999999999 6881.0 46988.0 3401.0 3311.0 7450.0
43.0 3.75 6971.0 47582.0 3401.0 3311.0 7548.0
44.0 3.575000000000001 7056.0 48157.0 3401.0 3311.0 7639.0
45.0 3.3999999999999995 7144.0 48768.0 3401.0 3311.0 7736.0
46.0 3.1999999999999984 7226.0 49325.0 3401.0 3311.0 7821.0
47.0 2.9750000000000023 7299.0 49832.0 3401.0 3311.0 7900.0
48.0 2.925000000000001 7359.0 50257.0 3401.0 3311.0 7966.0
49.0 2.8999999999999972 7400.0 50531.0 3401.0 3311.0 8007.0
50.0 2.8999999999999972 7417.0 50634.0 3401.0 3311.0 8024.0
51.0 2.8999999999999972 7426.0 50687.0 3401.0 3311.0 8033.0
52.0 2.8999999999999972 7426.0 50687.0 3401.0 3311.0 8033.0
53.0 2.8999999999999972 7426.0 50687.0 3401.0 3311.0 8033.0
54.0 2.8999999999999972 7426.0 50687.0 3401.0 3311.0 8033.0
55.0 2.8999999999999972 7426.0 50687.0 3401.0 3311.0 8033.0
56.0 2.8999999999999972 7426.0 50687.0 3401.0 3311.0 8033.0
57.0 2.8999999999999972 7426.0 50687.0 3401.0 3311.0 8033.0
58.0 2.8999999999999972 7426.0 50687.0 3401.0 3311.0 8033.0
59.0 2.8999999999999972 7426.0 50687.0 3401.0 3311.0 8033.0
60.0 2.8999999999999972 7426.0 50687.0 3401.0 3311.0 8033.0
61.0 2.8999999999999972 7426.0 50687.0 3401.0 3311.0 8033.0
62.0 2.8999999999999972 7426.0 50687.0 3401.0 3311.0 8033.0
63.0 2.8999999999999972 7426.0 50687.0 3401.0 3311.0 8033.0
64.0 2.8999999999999972 7426.0 50687.0 3401.0 3311.0 8033.0
65.0 2.8999999999999972 7426.0 50687.0 3401.0 3311.0 8033.0
66.0 2.8999999999999972 7426.0 50687.0 3401.0 3311.0 8033.0
67.0 2.8999999999999972 7426.0 50687.0 3401.0 3311.0 8033.0
