#####################################################################
# Alchemist log file - simulation started at: 2023-05-22T03:46+0000 #
#####################################################################
#
# seed = 2.0, spacing = 0.5, error = 0.1, mode = reactive, delay = 10, throttle = 2
#
# The columns have the following meaning: 
# time root[mean] rounds[sum] messages[sum] 
0.0 NaN 0.0 0.0
0.0 -0.9206349206349207 0.0 2732.0
1.0001313846285913 0.6326519371231364 3088.0 24299.0
2.0003957491045523 3.539043499198633 4962.0 37712.0
3.00014088343341 6.677710105546924 7946.0 58782.0
4.000230060684917 7.656225927638984 12132.0 87840.0
5.0009999999999994 7.530452523375411 14039.0 100848.0
6.0009999999999994 7.522153441501068 14474.0 103659.0
7.0009999999999994 7.521736135404357 14499.0 103814.0
8.001 7.521736135404357 14499.0 103814.0
9.001 7.521736135404357 14499.0 103814.0
10.001 7.521736135404357 14499.0 103814.0
11.001 7.521736135404357 14499.0 103814.0
12.001 7.521736135404357 14499.0 103814.0
13.001 7.521736135404357 14499.0 103814.0
14.001 7.521736135404357 14499.0 103814.0
15.001 7.521736135404357 14499.0 103814.0
16.000999999999998 7.521736135404357 14499.0 103814.0
17.000999999999998 7.521736135404357 14499.0 103814.0
18.000999999999998 7.521736135404357 14499.0 103814.0
19.000999999999998 7.521736135404357 14499.0 103814.0
20.000999999999998 7.521736135404357 14499.0 103814.0
21.000999999999998 7.521736135404357 14499.0 103814.0
22.000999999999998 7.521736135404357 14499.0 103814.0
23.000999999999998 7.521736135404357 14499.0 103814.0
24.000999999999998 7.521736135404357 14499.0 103814.0
25.000999999999998 7.521736135404357 14499.0 103814.0
26.000999999999998 7.521736135404357 14499.0 103814.0
27.000999999999998 7.521736135404357 14499.0 103814.0
28.000999999999998 7.521736135404357 14499.0 103814.0
29.000999999999998 7.521736135404357 14499.0 103814.0
30.000999999999998 7.521736135404357 14499.0 103814.0
31.000999999999998 7.521736135404357 14499.0 103814.0
32.001 7.521736135404357 14499.0 103814.0
33.001 7.521736135404357 14499.0 103814.0
34.001 7.521736135404357 14499.0 103814.0
35.001 7.521736135404357 14499.0 103814.0
36.001 7.521736135404357 14499.0 103814.0
37.001 7.521736135404357 14499.0 103814.0
38.001 7.521736135404357 14499.0 103814.0
39.001 7.521736135404357 14499.0 103814.0
40.001 7.521736135404357 14499.0 103814.0
41.001 7.521736135404357 14499.0 103814.0
42.001 7.521736135404357 14499.0 103814.0
43.001 7.521736135404357 14499.0 103814.0
44.001 7.521736135404357 14499.0 103814.0
45.001 7.521736135404357 14499.0 103814.0
46.001 7.521736135404357 14499.0 103814.0
47.001 7.521736135404357 14499.0 103814.0
48.001 7.521736135404357 14499.0 103814.0
49.001 7.521736135404357 14499.0 103814.0
50.001 7.521736135404357 14499.0 103814.0
51.001 7.521736135404357 14499.0 103814.0
52.001 7.521736135404357 14499.0 103814.0
53.001 7.521736135404357 14499.0 103814.0
54.001 7.521736135404357 14499.0 103814.0
55.001 7.521736135404357 14499.0 103814.0
56.001 7.521736135404357 14499.0 103814.0
57.001 7.521736135404357 14499.0 103814.0
58.001 7.521736135404357 14499.0 103814.0
59.001 7.521736135404357 14499.0 103814.0
60.001 7.521736135404357 14499.0 103814.0
61.001 7.521736135404357 14499.0 103814.0
62.001 7.521736135404357 14499.0 103814.0
63.001 7.521736135404357 14499.0 103814.0
64.001 7.521736135404357 14499.0 103814.0
65.001 7.521736135404357 14499.0 103814.0
66.001 7.521736135404357 14499.0 103814.0
67.001 7.521736135404357 14499.0 103814.0
68.001 7.521736135404357 14499.0 103814.0
69.001 7.521736135404357 14499.0 103814.0
70.001 7.521736135404357 14499.0 103814.0
71.001 7.521736135404357 14499.0 103814.0
72.001 7.521736135404357 14499.0 103814.0
73.001 7.521736135404357 14499.0 103814.0
74.001 7.521736135404357 14499.0 103814.0
75.001 7.521736135404357 14499.0 103814.0
76.001 7.521736135404357 14499.0 103814.0
77.001 7.521736135404357 14499.0 103814.0
78.001 7.521736135404357 14499.0 103814.0
79.001 7.521736135404357 14499.0 103814.0
80.001 7.521736135404357 14499.0 103814.0
81.001 7.521736135404357 14499.0 103814.0
82.001 7.521736135404357 14499.0 103814.0
83.001 7.521736135404357 14499.0 103814.0
84.001 7.521736135404357 14499.0 103814.0
85.001 7.521736135404357 14499.0 103814.0
86.001 7.521736135404357 14499.0 103814.0
87.001 7.521736135404357 14499.0 103814.0
88.001 7.521736135404357 14499.0 103814.0
89.001 7.521736135404357 14499.0 103814.0
90.001 7.521736135404357 14499.0 103814.0
91.001 7.521736135404357 14499.0 103814.0
92.001 7.521736135404357 14499.0 103814.0
93.001 7.521736135404357 14499.0 103814.0
94.001 7.521736135404357 14499.0 103814.0
95.001 7.521736135404357 14499.0 103814.0
96.001 7.521736135404357 14499.0 103814.0
97.001 7.521736135404357 14499.0 103814.0
98.001 7.521736135404357 14499.0 103814.0
99.001 7.521736135404357 14499.0 103814.0
100.001 7.521736135404357 14499.0 103814.0
101.001 7.521736135404357 14499.0 103814.0
102.001 7.521736135404357 14499.0 103814.0
103.001 7.521736135404357 14499.0 103814.0
104.001 7.521736135404357 14499.0 103814.0
105.001 7.521736135404357 14499.0 103814.0
106.001 7.521736135404357 14499.0 103814.0
107.001 7.521736135404357 14499.0 103814.0
108.001 7.521736135404357 14499.0 103814.0
109.001 7.521736135404357 14499.0 103814.0
110.001 7.521736135404357 14499.0 103814.0
111.001 7.521736135404357 14499.0 103814.0
112.001 7.521736135404357 14499.0 103814.0
113.001 7.521736135404357 14499.0 103814.0
114.001 7.521736135404357 14499.0 103814.0
115.001 7.521736135404357 14499.0 103814.0
116.001 7.521736135404357 14499.0 103814.0
117.001 7.521736135404357 14499.0 103814.0
118.001 7.521736135404357 14499.0 103814.0
119.001 7.521736135404357 14499.0 103814.0
120.001 7.521736135404357 14499.0 103814.0
121.001 7.521736135404357 14499.0 103814.0
122.001 7.521736135404357 14499.0 103814.0
123.001 7.521736135404357 14499.0 103814.0
124.001 7.521736135404357 14499.0 103814.0
125.001 7.521736135404357 14499.0 103814.0
