#####################################################################
# Alchemist log file - simulation started at: 2023-05-22T03:46+0000 #
#####################################################################
#
# seed = 2.0, spacing = 0.5, error = 0.1, mode = throttle, delay = 10, throttle = 2
#
# The columns have the following meaning: 
# time root[mean] rounds[sum] messages[sum] 
0.0 NaN 0.0 0.0
0.0 -0.9206349206349207 0.0 0.0
1.0002105185445906 -0.8284620872928378 342.0 5030.0
2.0002105185445904 -0.5845027440833009 381.0 5295.0
3.0002105185445904 -0.2983990448593147 425.0 5603.0
4.00021051854459 0.045280698411989076 487.0 6025.0
5.00021051854459 0.5022122782072997 565.0 6550.0
6.00021051854459 0.9721115034139258 660.0 7214.0
7.00021051854459 1.232294534925546 755.0 7872.0
8.000210518544591 1.4760825164343645 839.0 8466.0
9.000210518544591 1.6656190399240627 912.0 8981.0
10.000210518544591 2.0254375106661415 985.0 9501.0
11.000210518544591 2.3963618820758987 1064.0 10051.0
12.000210518544591 2.7117389736535804 1149.0 10659.0
13.000210518544591 3.134382272554209 1247.0 11368.0
14.000210518544591 3.722507736430368 1378.0 12305.0
15.000210518544591 4.025337457790727 1515.0 13229.0
16.00021051854459 4.334666784593897 1648.0 14099.0
17.00021051854459 4.6466339008747495 1779.0 14968.0
18.00021051854459 5.0301984441185565 1903.0 15813.0
19.00021051854459 5.529538188534075 2027.0 16695.0
20.00021051854459 5.958746945389561 2178.0 17714.0
21.00021051854459 6.247160286702921 2326.0 18707.0
22.00021051854459 6.515001350363336 2470.0 19679.0
23.00021051854459 6.76119753119465 2599.0 20519.0
24.00021051854459 7.018676462699898 2703.0 21216.0
25.00021051854459 7.253131390728496 2792.0 21823.0
26.00021051854459 7.461087845729485 2880.0 22425.0
27.00021051854459 7.527154181888588 2959.0 22939.0
28.00021051854459 7.5225770095297 3025.0 23367.0
29.00021051854459 7.5218467286027355 3080.0 23713.0
30.00021051854459 7.521736135404357 3120.0 23963.0
31.00021051854459 7.521736135404357 3139.0 24077.0
32.00021051854459 7.521736135404357 3139.0 24077.0
33.00021051854459 7.521736135404357 3139.0 24077.0
34.00021051854459 7.521736135404357 3139.0 24077.0
35.00021051854459 7.521736135404357 3139.0 24077.0
36.00021051854459 7.521736135404357 3139.0 24077.0
37.00021051854459 7.521736135404357 3139.0 24077.0
38.00021051854459 7.521736135404357 3139.0 24077.0
39.00021051854459 7.521736135404357 3139.0 24077.0
40.00021051854459 7.521736135404357 3139.0 24077.0
41.00021051854459 7.521736135404357 3139.0 24077.0
42.00021051854459 7.521736135404357 3139.0 24077.0
43.00021051854459 7.521736135404357 3139.0 24077.0
44.00021051854459 7.521736135404357 3139.0 24077.0
45.00021051854459 7.521736135404357 3139.0 24077.0
46.00021051854459 7.521736135404357 3139.0 24077.0
47.00021051854459 7.521736135404357 3139.0 24077.0
48.00021051854459 7.521736135404357 3139.0 24077.0
49.00021051854459 7.521736135404357 3139.0 24077.0
50.00021051854459 7.521736135404357 3139.0 24077.0
51.00021051854459 7.521736135404357 3139.0 24077.0
52.00021051854459 7.521736135404357 3139.0 24077.0
53.00021051854459 7.521736135404357 3139.0 24077.0
54.00021051854459 7.521736135404357 3139.0 24077.0
55.00021051854459 7.521736135404357 3139.0 24077.0
56.00021051854459 7.521736135404357 3139.0 24077.0
57.00021051854459 7.521736135404357 3139.0 24077.0
58.00021051854459 7.521736135404357 3139.0 24077.0
59.00021051854459 7.521736135404357 3139.0 24077.0
60.00021051854459 7.521736135404357 3139.0 24077.0
61.00021051854459 7.521736135404357 3139.0 24077.0
62.00021051854459 7.521736135404357 3139.0 24077.0
63.00021051854459 7.521736135404357 3139.0 24077.0
64.00021051854459 7.521736135404357 3139.0 24077.0
65.00021051854459 7.521736135404357 3139.0 24077.0
66.00021051854459 7.521736135404357 3139.0 24077.0
67.00021051854459 7.521736135404357 3139.0 24077.0
68.00021051854459 7.521736135404357 3139.0 24077.0
69.00021051854459 7.521736135404357 3139.0 24077.0
70.00021051854459 7.521736135404357 3139.0 24077.0
71.00021051854459 7.521736135404357 3139.0 24077.0
72.00021051854459 7.521736135404357 3139.0 24077.0
73.00021051854459 7.521736135404357 3139.0 24077.0
74.00021051854459 7.521736135404357 3139.0 24077.0
75.00021051854459 7.521736135404357 3139.0 24077.0
76.00021051854459 7.521736135404357 3139.0 24077.0
77.00021051854459 7.521736135404357 3139.0 24077.0
78.00021051854459 7.521736135404357 3139.0 24077.0
79.00021051854459 7.521736135404357 3139.0 24077.0
80.00021051854459 7.521736135404357 3139.0 24077.0
81.00021051854459 7.521736135404357 3139.0 24077.0
82.00021051854459 7.521736135404357 3139.0 24077.0
83.00021051854459 7.521736135404357 3139.0 24077.0
84.00021051854459 7.521736135404357 3139.0 24077.0
85.00021051854459 7.521736135404357 3139.0 24077.0
86.00021051854459 7.521736135404357 3139.0 24077.0
87.00021051854459 7.521736135404357 3139.0 24077.0
88.00021051854459 7.521736135404357 3139.0 24077.0
89.00021051854459 7.521736135404357 3139.0 24077.0
90.00021051854459 7.521736135404357 3139.0 24077.0
91.00021051854459 7.521736135404357 3139.0 24077.0
92.00021051854459 7.521736135404357 3139.0 24077.0
93.00021051854459 7.521736135404357 3139.0 24077.0
94.00021051854459 7.521736135404357 3139.0 24077.0
95.00021051854459 7.521736135404357 3139.0 24077.0
96.00021051854459 7.521736135404357 3139.0 24077.0
97.00021051854459 7.521736135404357 3139.0 24077.0
98.00021051854459 7.521736135404357 3139.0 24077.0
99.00021051854459 7.521736135404357 3139.0 24077.0
