#####################################################################
# Alchemist log file - simulation started at: 2023-05-22T01:00+0000 #
#####################################################################
#
# seed = 46.0, spacing = 0.5, error = 0.1, mode = throttle, delay = 10, throttle = 2
#
# The columns have the following meaning: 
# time root[mean] rounds[sum] messages[sum] source_gradient[sum] destination_gradient[sum] distance_between[sum] 
0.0 NaN 0.0 0.0 0.0 0.0 0.0
0.0 0.0 400.0 0.0 400.0 400.0 400.0
1.0 0.0 735.0 4957.0 781.0 781.0 781.0
2.0 0.0 816.0 5496.0 813.0 837.0 862.0
3.0 0.0 910.0 6121.0 849.0 895.0 956.0
4.0 0.0 1025.0 6894.0 896.0 963.0 1071.0
5.0 0.0 1156.0 7808.0 952.0 1049.0 1213.0
6.0 0.0 1299.0 8782.0 1029.0 1127.0 1368.0
7.0 0.0 1443.0 9783.0 1111.0 1212.0 1535.0
8.0 0.0 1593.0 10799.0 1194.0 1295.0 1701.0
9.0 0.0 1759.0 11934.0 1290.0 1391.0 1893.0
10.0 0.0 1943.0 13213.0 1387.0 1499.0 2098.0
11.0 0.19999999999999948 2135.0 14523.0 1484.0 1627.0 2312.0
12.0 0.6999999999999983 2335.0 15916.0 1599.0 1779.0 2532.0
13.0 1.5749999999999982 2527.0 17243.0 1727.0 1955.0 2747.0
14.0 2.6000000000000005 2760.0 18843.0 1862.0 2143.0 2991.0
15.0 3.875 3044.0 20755.0 2021.0 2347.0 3296.0
16.0 4.7250000000000005 3340.0 22694.0 2191.0 2542.0 3617.0
17.0 5.350000000000001 3618.0 24521.0 2335.0 2726.0 3923.0
18.0 6.075000000000002 3853.0 26118.0 2454.0 2877.0 4188.0
19.0 6.75 4076.0 27640.0 2559.0 3024.0 4440.0
20.0 7.450000000000003 4288.0 29103.0 2657.0 3159.0 4673.0
21.0 7.975000000000001 4495.0 30516.0 2762.0 3275.0 4894.0
22.0 8.25 4686.0 31809.0 2868.0 3373.0 5098.0
23.0 8.325000000000003 4846.0 32878.0 2957.0 3451.0 5265.0
24.0 8.325000000000003 4967.0 33680.0 3025.0 3491.0 5386.0
25.0 8.125 5090.0 34479.0 3072.0 3517.0 5509.0
26.0 7.799999999999998 5215.0 35297.0 3095.0 3531.0 5635.0
27.0 7.5 5339.0 36163.0 3095.0 3537.0 5765.0
28.0 7.200000000000005 5476.0 37109.0 3095.0 3537.0 5913.0
29.0 6.900000000000006 5624.0 38147.0 3095.0 3537.0 6080.0
30.0 6.625 5776.0 39197.0 3095.0 3537.0 6255.0
31.0 6.299999999999996 5920.0 40204.0 3095.0 3537.0 6417.0
32.0 5.974999999999993 6063.0 41200.0 3095.0 3537.0 6581.0
33.0 5.625 6214.0 42241.0 3095.0 3537.0 6748.0
34.0 5.25 6367.0 43311.0 3095.0 3537.0 6914.0
35.0 4.825000000000002 6536.0 44473.0 3095.0 3537.0 7101.0
36.0 4.349999999999989 6721.0 45799.0 3095.0 3537.0 7304.0
37.0 3.799999999999996 6931.0 47259.0 3095.0 3537.0 7531.0
38.0 3.474999999999991 7146.0 48713.0 3095.0 3537.0 7762.0
39.0 3.224999999999992 7342.0 49992.0 3095.0 3537.0 7977.0
40.0 2.9500000000000064 7522.0 51169.0 3095.0 3537.0 8171.0
41.0 2.724999999999994 7673.0 52154.0 3095.0 3537.0 8336.0
42.0 2.5250000000000052 7810.0 53035.0 3095.0 3537.0 8488.0
43.0 2.3499999999999956 7922.0 53771.0 3095.0 3537.0 8612.0
44.0 2.1500000000000026 8026.0 54448.0 3095.0 3537.0 8728.0
45.0 1.8999999999999995 8122.0 55080.0 3095.0 3537.0 8835.0
46.0 1.7250000000000025 8213.0 55693.0 3095.0 3537.0 8933.0
47.0 1.5750000000000015 8290.0 56217.0 3095.0 3537.0 9017.0
48.0 1.524999999999998 8342.0 56550.0 3095.0 3537.0 9069.0
49.0 1.524999999999998 8373.0 56737.0 3095.0 3537.0 9100.0
50.0 1.524999999999998 8388.0 56825.0 3095.0 3537.0 9115.0
51.0 1.524999999999998 8393.0 56848.0 3095.0 3537.0 9120.0
52.0 1.524999999999998 8393.0 56848.0 3095.0 3537.0 9120.0
53.0 1.524999999999998 8393.0 56848.0 3095.0 3537.0 9120.0
54.0 1.524999999999998 8393.0 56848.0 3095.0 3537.0 9120.0
55.0 1.524999999999998 8393.0 56848.0 3095.0 3537.0 9120.0
56.0 1.524999999999998 8393.0 56848.0 3095.0 3537.0 9120.0
57.0 1.524999999999998 8393.0 56848.0 3095.0 3537.0 9120.0
58.0 1.524999999999998 8393.0 56848.0 3095.0 3537.0 9120.0
59.0 1.524999999999998 8393.0 56848.0 3095.0 3537.0 9120.0
60.0 1.524999999999998 8393.0 56848.0 3095.0 3537.0 9120.0
61.0 1.524999999999998 8393.0 56848.0 3095.0 3537.0 9120.0
62.0 1.524999999999998 8393.0 56848.0 3095.0 3537.0 9120.0
63.0 1.524999999999998 8393.0 56848.0 3095.0 3537.0 9120.0
64.0 1.524999999999998 8393.0 56848.0 3095.0 3537.0 9120.0
65.0 1.524999999999998 8393.0 56848.0 3095.0 3537.0 9120.0
66.0 1.524999999999998 8393.0 56848.0 3095.0 3537.0 9120.0
67.0 1.524999999999998 8393.0 56848.0 3095.0 3537.0 9120.0
68.0 1.524999999999998 8393.0 56848.0 3095.0 3537.0 9120.0
