#####################################################################
# Alchemist log file - simulation started at: 2023-05-21T21:21+0000 #
#####################################################################
#
# seed = 9.0, spacing = 0.5, error = 0.1, mode = throttle, delay = 10, throttle = 5
#
# The columns have the following meaning: 
# time root[mean] rounds[sum] messages[sum] source_gradient[sum] destination_gradient[sum] distance_between[sum] 
0.0 NaN 0.0 0.0 0.0 0.0 0.0
0.0 0.0 400.0 0.0 400.0 400.0 400.0
1.0 0.0 1043.0 6963.0 1051.0 1064.0 1097.0
2.0 0.0 1368.0 9046.0 1193.0 1248.0 1423.0
3.0 0.0 1806.0 12055.0 1455.0 1468.0 1905.0
4.0 0.0 2263.0 15194.0 1784.0 1652.0 2418.0
5.0 0.10000000000000023 2776.0 18698.0 2129.0 1872.0 2979.0
6.0 1.5500000000000016 3346.0 22546.0 2558.0 2217.0 3597.0
7.0 3.75 3995.0 26905.0 3041.0 2695.0 4301.0
8.0 5.825000000000003 4768.0 31996.0 3493.0 3181.0 5127.0
9.0 7.474999999999998 5529.0 37131.0 3914.0 3605.0 5948.0
10.0 8.149999999999997 6172.0 41647.0 4333.0 3874.0 6642.0
11.0 7.924999999999998 6724.0 45393.0 4673.0 4045.0 7231.0
12.0 7.5 7299.0 49282.0 4954.0 4087.0 7843.0
13.0 7.174999999999995 7837.0 52887.0 5139.0 4098.0 8421.0
14.0 6.674999999999995 8278.0 55973.0 5193.0 4098.0 8903.0
15.0 6.1749999999999945 8669.0 58731.0 5193.0 4098.0 9338.0
16.0 5.450000000000006 9088.0 61637.0 5193.0 4098.0 9784.0
17.0 4.375 9556.0 64868.0 5193.0 4098.0 10291.0
18.0 3.7250000000000014 10061.0 68213.0 5193.0 4098.0 10822.0
19.0 3.4249999999999985 10519.0 71365.0 5193.0 4098.0 11315.0
20.0 3.0 10854.0 73691.0 5193.0 4098.0 11665.0
21.0 2.75 11100.0 75446.0 5193.0 4098.0 11930.0
22.0 2.75 11263.0 76563.0 5193.0 4098.0 12102.0
23.0 2.7250000000000005 11330.0 77044.0 5193.0 4098.0 12169.0
24.0 2.7250000000000005 11346.0 77132.0 5193.0 4098.0 12185.0
25.0 2.7250000000000005 11346.0 77137.0 5193.0 4098.0 12185.0
26.0 2.7250000000000005 11346.0 77137.0 5193.0 4098.0 12185.0
27.0 2.7250000000000005 11346.0 77137.0 5193.0 4098.0 12185.0
28.0 2.7250000000000005 11346.0 77137.0 5193.0 4098.0 12185.0
29.0 2.7250000000000005 11346.0 77137.0 5193.0 4098.0 12185.0
30.0 2.7250000000000005 11346.0 77137.0 5193.0 4098.0 12185.0
31.0 2.7250000000000005 11346.0 77137.0 5193.0 4098.0 12185.0
32.0 2.7250000000000005 11346.0 77137.0 5193.0 4098.0 12185.0
33.0 2.7250000000000005 11346.0 77137.0 5193.0 4098.0 12185.0
34.0 2.7250000000000005 11346.0 77137.0 5193.0 4098.0 12185.0
35.0 2.7250000000000005 11346.0 77137.0 5193.0 4098.0 12185.0
36.0 2.7250000000000005 11346.0 77137.0 5193.0 4098.0 12185.0
37.0 2.7250000000000005 11346.0 77137.0 5193.0 4098.0 12185.0
38.0 2.7250000000000005 11346.0 77137.0 5193.0 4098.0 12185.0
39.0 2.7250000000000005 11346.0 77137.0 5193.0 4098.0 12185.0
40.0 2.7250000000000005 11346.0 77137.0 5193.0 4098.0 12185.0
41.0 2.7250000000000005 11346.0 77137.0 5193.0 4098.0 12185.0
42.0 2.7250000000000005 11346.0 77137.0 5193.0 4098.0 12185.0
43.0 2.7250000000000005 11346.0 77137.0 5193.0 4098.0 12185.0
44.0 2.7250000000000005 11346.0 77137.0 5193.0 4098.0 12185.0
45.0 2.7250000000000005 11346.0 77137.0 5193.0 4098.0 12185.0
46.0 2.7250000000000005 11346.0 77137.0 5193.0 4098.0 12185.0
47.0 2.7250000000000005 11346.0 77137.0 5193.0 4098.0 12185.0
48.0 2.7250000000000005 11346.0 77137.0 5193.0 4098.0 12185.0
49.0 2.7250000000000005 11346.0 77137.0 5193.0 4098.0 12185.0
50.0 2.7250000000000005 11346.0 77137.0 5193.0 4098.0 12185.0
51.0 2.7250000000000005 11346.0 77137.0 5193.0 4098.0 12185.0
52.0 2.7250000000000005 11346.0 77137.0 5193.0 4098.0 12185.0
53.0 2.7250000000000005 11346.0 77137.0 5193.0 4098.0 12185.0
54.0 2.7250000000000005 11346.0 77137.0 5193.0 4098.0 12185.0
55.0 2.7250000000000005 11346.0 77137.0 5193.0 4098.0 12185.0
56.0 2.7250000000000005 11346.0 77137.0 5193.0 4098.0 12185.0
57.0 2.7250000000000005 11346.0 77137.0 5193.0 4098.0 12185.0
58.0 2.7250000000000005 11346.0 77137.0 5193.0 4098.0 12185.0
59.0 2.7250000000000005 11346.0 77137.0 5193.0 4098.0 12185.0
60.0 2.7250000000000005 11346.0 77137.0 5193.0 4098.0 12185.0
61.0 2.7250000000000005 11346.0 77137.0 5193.0 4098.0 12185.0
62.0 2.7250000000000005 11346.0 77137.0 5193.0 4098.0 12185.0
63.0 2.7250000000000005 11346.0 77137.0 5193.0 4098.0 12185.0
64.0 2.7250000000000005 11346.0 77137.0 5193.0 4098.0 12185.0
65.0 2.7250000000000005 11346.0 77137.0 5193.0 4098.0 12185.0
66.0 2.7250000000000005 11346.0 77137.0 5193.0 4098.0 12185.0
