#####################################################################
# Alchemist log file - simulation started at: 2023-05-22T03:35+0000 #
#####################################################################
#
# seed = 48.0, spacing = 0.5, error = 0.1, mode = proactive, delay = 10, throttle = 2
#
# The columns have the following meaning: 
# time root[mean] rounds[sum] messages[sum] source_gradient[sum] destination_gradient[sum] distance_between[sum] 
0.0 NaN 0.0 0.0 0.0 0.0 0.0
3.909194617625067E-4 0.0 1.0 1.0 0.0 0.0 0.0
1.0003909194617626 0.0 801.0 4347.0 0.0 0.0 0.0
2.0003909194617626 0.0 1601.0 10603.0 0.0 0.0 0.0
3.0003909194617626 0.0 2401.0 16859.0 0.0 0.0 0.0
4.000390919461763 0.0 3201.0 23115.0 0.0 0.0 0.0
5.000390919461763 0.0 4001.0 29371.0 0.0 0.0 0.0
6.000390919461763 0.0 4801.0 35627.0 0.0 0.0 0.0
7.000165792023802 0.0 5600.0 41874.0 0.0 0.0 0.0
8.000390919461763 0.0 6401.0 48139.0 0.0 0.0 0.0
9.000390919461763 0.0 7201.0 54395.0 0.0 0.0 0.0
10.000390919461763 0.20000000000000023 8001.0 60651.0 0.0 0.0 0.0
11.000107149507635 1.1499999999999992 8800.0 66898.0 0.0 0.0 0.0
12.000281512182703 2.325 9600.0 73154.0 0.0 0.0 0.0
13.000390919461763 3.5749999999999997 10401.0 79419.0 0.0 0.0 0.0
14.000390919461763 4.4750000000000005 11201.0 85675.0 0.0 0.0 0.0
15.000390919461763 5.375 12001.0 91931.0 0.0 0.0 0.0
16.000390919461765 6.325000000000002 12801.0 98187.0 0.0 0.0 0.0
17.000328895787053 7.0249999999999995 13600.0 104434.0 0.0 0.0 0.0
18.000390919461765 7.799999999999996 14401.0 110699.0 0.0 0.0 0.0
19.000390919461765 8.049999999999997 15201.0 116955.0 0.0 0.0 0.0
20.000390919461765 8.200000000000003 16001.0 123211.0 0.0 0.0 0.0
21.000353538232574 8.100000000000003 16800.0 129458.0 0.0 0.0 0.0
22.000099069724957 7.875 17600.0 135714.0 0.0 0.0 0.0
23.000390919461765 7.474999999999997 18401.0 141979.0 0.0 0.0 0.0
24.000390919461765 7.125 19201.0 148235.0 0.0 0.0 0.0
25.000243443999434 6.875 20000.0 154482.0 0.0 0.0 0.0
26.000053572497357 6.625 20800.0 160738.0 0.0 0.0 0.0
27.000390919461765 6.299999999999994 21601.0 167003.0 0.0 0.0 0.0
28.000390919461765 5.974999999999993 22401.0 173259.0 0.0 0.0 0.0
29.000390919461765 5.52500000000001 23201.0 179515.0 0.0 0.0 0.0
30.00035622372215 5.050000000000001 24000.0 185762.0 0.0 0.0 0.0
31.00031194649228 4.525000000000014 24800.0 192018.0 0.0 0.0 0.0
32.000390919461765 3.875 25601.0 198283.0 0.0 0.0 0.0
33.00011712219928 3.5 26400.0 204530.0 0.0 0.0 0.0
34.000390919461765 3.2000000000000073 27201.0 210795.0 0.0 0.0 0.0
35.000390919461765 2.974999999999993 28001.0 217051.0 0.0 0.0 0.0
36.000390919461765 2.8499999999999943 28801.0 223307.0 0.0 0.0 0.0
37.000390919461765 2.75 29601.0 229563.0 0.0 0.0 0.0
38.000390919461765 2.5750000000000055 30401.0 235819.0 0.0 0.0 0.0
39.000390919461765 2.4000000000000026 31201.0 242075.0 0.0 0.0 0.0
40.000321305682455 2.2000000000000046 32000.0 248322.0 0.0 0.0 0.0
41.00003453104176 1.9750000000000028 32800.0 254578.0 0.0 0.0 0.0
42.000121998947904 1.7749999999999977 33600.0 260834.0 0.0 0.0 0.0
43.000390919461765 1.7 34401.0 267099.0 0.0 0.0 0.0
44.000390919461765 1.7 35201.0 273355.0 0.0 0.0 0.0
45.000390919461765 1.7 36001.0 279611.0 0.0 0.0 0.0
46.00015861044544 1.7 36800.0 285858.0 0.0 0.0 0.0
47.00026952233123 1.7 37600.0 292114.0 0.0 0.0 0.0
48.000390919461765 1.7 38401.0 298379.0 0.0 0.0 0.0
49.000390919461765 1.7 39201.0 304635.0 0.0 0.0 0.0
50.000390919461765 1.7 40001.0 310891.0 0.0 0.0 0.0
51.000390919461765 1.7 40801.0 317147.0 0.0 0.0 0.0
52.000390919461765 1.7 41601.0 323403.0 0.0 0.0 0.0
53.00029047114836 1.7 42400.0 329650.0 0.0 0.0 0.0
54.00000664303107 1.7 43200.0 335906.0 0.0 0.0 0.0
55.000390919461765 1.7 44001.0 342171.0 0.0 0.0 0.0
56.000009103701096 1.7 44800.0 348418.0 0.0 0.0 0.0
57.000390919461765 1.7 45601.0 354683.0 0.0 0.0 0.0
58.0002815420543 1.7 46400.0 360930.0 0.0 0.0 0.0
59.000313889796566 1.7 47200.0 367186.0 0.0 0.0 0.0
60.000390919461765 1.7 48001.0 373451.0 0.0 0.0 0.0
61.000390919461765 1.7 48801.0 379707.0 0.0 0.0 0.0
62.000390919461765 1.7 49601.0 385963.0 0.0 0.0 0.0
63.000023461267546 1.7 50400.0 392210.0 0.0 0.0 0.0
