#####################################################################
# Alchemist log file - simulation started at: 2023-05-22T06:20+0000 #
#####################################################################
#
# seed = 52.0, spacing = 0.5, error = 0.1, mode = reactive, delay = 10, throttle = 5
#
# The columns have the following meaning: 
# time root[mean] rounds[sum] messages[sum] 
0.0 NaN 0.0 0.0
0.0 -0.9166666666666667 0.0 2744.0
1.0000668929382959 1.9407612730574322 3603.0 27896.0
2.001 4.155697658035037 5836.0 43748.0
3.000511412183896 6.576506549752013 8552.0 62561.0
4.0000563992871765 7.963014529709999 11994.0 86535.0
5.0009999999999994 7.864497180923809 13921.0 99899.0
6.0009999999999994 7.851915809397251 14406.0 103164.0
7.0009999999999994 7.851552102757121 14471.0 103583.0
8.001 7.851552102757121 14471.0 103583.0
9.001 7.851552102757121 14471.0 103583.0
10.001 7.851552102757121 14471.0 103583.0
11.001 7.851552102757121 14471.0 103583.0
12.001 7.851552102757121 14471.0 103583.0
13.001 7.851552102757121 14471.0 103583.0
14.001 7.851552102757121 14471.0 103583.0
15.001 7.851552102757121 14471.0 103583.0
16.000999999999998 7.851552102757121 14471.0 103583.0
17.000999999999998 7.851552102757121 14471.0 103583.0
18.000999999999998 7.851552102757121 14471.0 103583.0
19.000999999999998 7.851552102757121 14471.0 103583.0
20.000999999999998 7.851552102757121 14471.0 103583.0
21.000999999999998 7.851552102757121 14471.0 103583.0
22.000999999999998 7.851552102757121 14471.0 103583.0
23.000999999999998 7.851552102757121 14471.0 103583.0
24.000999999999998 7.851552102757121 14471.0 103583.0
25.000999999999998 7.851552102757121 14471.0 103583.0
26.000999999999998 7.851552102757121 14471.0 103583.0
27.000999999999998 7.851552102757121 14471.0 103583.0
28.000999999999998 7.851552102757121 14471.0 103583.0
29.000999999999998 7.851552102757121 14471.0 103583.0
30.000999999999998 7.851552102757121 14471.0 103583.0
31.000999999999998 7.851552102757121 14471.0 103583.0
32.001 7.851552102757121 14471.0 103583.0
33.001 7.851552102757121 14471.0 103583.0
34.001 7.851552102757121 14471.0 103583.0
35.001 7.851552102757121 14471.0 103583.0
36.001 7.851552102757121 14471.0 103583.0
37.001 7.851552102757121 14471.0 103583.0
38.001 7.851552102757121 14471.0 103583.0
39.001 7.851552102757121 14471.0 103583.0
40.001 7.851552102757121 14471.0 103583.0
41.001 7.851552102757121 14471.0 103583.0
42.001 7.851552102757121 14471.0 103583.0
43.001 7.851552102757121 14471.0 103583.0
44.001 7.851552102757121 14471.0 103583.0
45.001 7.851552102757121 14471.0 103583.0
46.001 7.851552102757121 14471.0 103583.0
47.001 7.851552102757121 14471.0 103583.0
48.001 7.851552102757121 14471.0 103583.0
49.001 7.851552102757121 14471.0 103583.0
50.001 7.851552102757121 14471.0 103583.0
51.001 7.851552102757121 14471.0 103583.0
52.001 7.851552102757121 14471.0 103583.0
53.001 7.851552102757121 14471.0 103583.0
54.001 7.851552102757121 14471.0 103583.0
55.001 7.851552102757121 14471.0 103583.0
56.001 7.851552102757121 14471.0 103583.0
57.001 7.851552102757121 14471.0 103583.0
