#####################################################################
# Alchemist log file - simulation started at: 2023-05-22T03:46+0000 #
#####################################################################
#
# seed = 11.0, spacing = 0.5, error = 0.1, mode = reactive, delay = 10, throttle = 1
#
# The columns have the following meaning: 
# time root[mean] rounds[sum] messages[sum] 
0.0 NaN 0.0 0.0
0.0 -0.9104477611940297 0.0 2740.0
1.001 1.6098994306551477 3343.0 25981.0
2.0000637719984904 3.918866998663248 5240.0 39457.0
3.0003350541301113 6.469632340237781 8265.0 60746.0
4.0000039585899865 7.565360062569253 11875.0 85834.0
5.0009999999999994 7.459699942943426 13538.0 97028.0
6.0009999999999994 7.440181249720828 14085.0 100652.0
7.0009999999999994 7.440121456169648 14119.0 100854.0
8.001 7.440121456169648 14119.0 100854.0
9.001 7.440121456169648 14119.0 100854.0
10.001 7.440121456169648 14119.0 100854.0
11.001 7.440121456169648 14119.0 100854.0
12.001 7.440121456169648 14119.0 100854.0
13.001 7.440121456169648 14119.0 100854.0
14.001 7.440121456169648 14119.0 100854.0
15.001 7.440121456169648 14119.0 100854.0
16.000999999999998 7.440121456169648 14119.0 100854.0
17.000999999999998 7.440121456169648 14119.0 100854.0
18.000999999999998 7.440121456169648 14119.0 100854.0
19.000999999999998 7.440121456169648 14119.0 100854.0
20.000999999999998 7.440121456169648 14119.0 100854.0
21.000999999999998 7.440121456169648 14119.0 100854.0
22.000999999999998 7.440121456169648 14119.0 100854.0
23.000999999999998 7.440121456169648 14119.0 100854.0
24.000999999999998 7.440121456169648 14119.0 100854.0
25.000999999999998 7.440121456169648 14119.0 100854.0
26.000999999999998 7.440121456169648 14119.0 100854.0
27.000999999999998 7.440121456169648 14119.0 100854.0
28.000999999999998 7.440121456169648 14119.0 100854.0
29.000999999999998 7.440121456169648 14119.0 100854.0
30.000999999999998 7.440121456169648 14119.0 100854.0
31.000999999999998 7.440121456169648 14119.0 100854.0
32.001 7.440121456169648 14119.0 100854.0
33.001 7.440121456169648 14119.0 100854.0
34.001 7.440121456169648 14119.0 100854.0
35.001 7.440121456169648 14119.0 100854.0
36.001 7.440121456169648 14119.0 100854.0
37.001 7.440121456169648 14119.0 100854.0
38.001 7.440121456169648 14119.0 100854.0
39.001 7.440121456169648 14119.0 100854.0
40.001 7.440121456169648 14119.0 100854.0
41.001 7.440121456169648 14119.0 100854.0
42.001 7.440121456169648 14119.0 100854.0
43.001 7.440121456169648 14119.0 100854.0
44.001 7.440121456169648 14119.0 100854.0
45.001 7.440121456169648 14119.0 100854.0
46.001 7.440121456169648 14119.0 100854.0
47.001 7.440121456169648 14119.0 100854.0
48.001 7.440121456169648 14119.0 100854.0
49.001 7.440121456169648 14119.0 100854.0
50.001 7.440121456169648 14119.0 100854.0
51.001 7.440121456169648 14119.0 100854.0
52.001 7.440121456169648 14119.0 100854.0
53.001 7.440121456169648 14119.0 100854.0
54.001 7.440121456169648 14119.0 100854.0
55.001 7.440121456169648 14119.0 100854.0
56.001 7.440121456169648 14119.0 100854.0
57.001 7.440121456169648 14119.0 100854.0
58.001 7.440121456169648 14119.0 100854.0
59.001 7.440121456169648 14119.0 100854.0
60.001 7.440121456169648 14119.0 100854.0
61.001 7.440121456169648 14119.0 100854.0
62.001 7.440121456169648 14119.0 100854.0
63.001 7.440121456169648 14119.0 100854.0
64.001 7.440121456169648 14119.0 100854.0
65.001 7.440121456169648 14119.0 100854.0
66.001 7.440121456169648 14119.0 100854.0
67.001 7.440121456169648 14119.0 100854.0
68.001 7.440121456169648 14119.0 100854.0
69.001 7.440121456169648 14119.0 100854.0
70.001 7.440121456169648 14119.0 100854.0
71.001 7.440121456169648 14119.0 100854.0
72.001 7.440121456169648 14119.0 100854.0
73.001 7.440121456169648 14119.0 100854.0
74.001 7.440121456169648 14119.0 100854.0
75.001 7.440121456169648 14119.0 100854.0
76.001 7.440121456169648 14119.0 100854.0
77.001 7.440121456169648 14119.0 100854.0
78.001 7.440121456169648 14119.0 100854.0
79.001 7.440121456169648 14119.0 100854.0
80.001 7.440121456169648 14119.0 100854.0
81.001 7.440121456169648 14119.0 100854.0
82.001 7.440121456169648 14119.0 100854.0
83.001 7.440121456169648 14119.0 100854.0
84.001 7.440121456169648 14119.0 100854.0
85.001 7.440121456169648 14119.0 100854.0
86.001 7.440121456169648 14119.0 100854.0
87.001 7.440121456169648 14119.0 100854.0
88.001 7.440121456169648 14119.0 100854.0
89.001 7.440121456169648 14119.0 100854.0
90.001 7.440121456169648 14119.0 100854.0
91.001 7.440121456169648 14119.0 100854.0
92.001 7.440121456169648 14119.0 100854.0
93.001 7.440121456169648 14119.0 100854.0
94.001 7.440121456169648 14119.0 100854.0
95.001 7.440121456169648 14119.0 100854.0
96.001 7.440121456169648 14119.0 100854.0
97.001 7.440121456169648 14119.0 100854.0
98.001 7.440121456169648 14119.0 100854.0
99.001 7.440121456169648 14119.0 100854.0
100.001 7.440121456169648 14119.0 100854.0
101.001 7.440121456169648 14119.0 100854.0
102.001 7.440121456169648 14119.0 100854.0
103.001 7.440121456169648 14119.0 100854.0
104.001 7.440121456169648 14119.0 100854.0
105.001 7.440121456169648 14119.0 100854.0
106.001 7.440121456169648 14119.0 100854.0
107.001 7.440121456169648 14119.0 100854.0
108.001 7.440121456169648 14119.0 100854.0
109.001 7.440121456169648 14119.0 100854.0
110.001 7.440121456169648 14119.0 100854.0
111.001 7.440121456169648 14119.0 100854.0
112.001 7.440121456169648 14119.0 100854.0
113.001 7.440121456169648 14119.0 100854.0
114.001 7.440121456169648 14119.0 100854.0
115.001 7.440121456169648 14119.0 100854.0
116.001 7.440121456169648 14119.0 100854.0
117.001 7.440121456169648 14119.0 100854.0
118.001 7.440121456169648 14119.0 100854.0
119.001 7.440121456169648 14119.0 100854.0
120.001 7.440121456169648 14119.0 100854.0
121.001 7.440121456169648 14119.0 100854.0
122.001 7.440121456169648 14119.0 100854.0
123.001 7.440121456169648 14119.0 100854.0
124.001 7.440121456169648 14119.0 100854.0
