#####################################################################
# Alchemist log file - simulation started at: 2023-05-22T03:33+0000 #
#####################################################################
#
# seed = 40.0, spacing = 0.5, error = 0.1, mode = proactive, delay = 10, throttle = 8
#
# The columns have the following meaning: 
# time root[mean] rounds[sum] messages[sum] source_gradient[sum] destination_gradient[sum] distance_between[sum] 
0.0 NaN 0.0 0.0 0.0 0.0 0.0
8.216031232675669E-4 0.0 1.0 1.0 0.0 0.0 0.0
1.0001049951055359 0.0 3200.0 21792.0 0.0 0.0 0.0
2.000050923199969 0.0 6400.0 46912.0 0.0 0.0 0.0
3.0008216031232675 0.0 9601.0 72041.0 0.0 0.0 0.0
4.000821603123267 1.7250000000000014 12801.0 97161.0 0.0 0.0 0.0
5.000203340288509 5.0249999999999995 16000.0 122272.0 0.0 0.0 0.0
6.000480307010726 8.100000000000003 19200.0 147392.0 0.0 0.0 0.0
7.000141219729707 8.174999999999995 22400.0 172512.0 0.0 0.0 0.0
8.000020258600497 7.625 25600.0 197632.0 0.0 0.0 0.0
9.000568338817844 7.025000000000004 28800.0 222752.0 0.0 0.0 0.0
10.000821603123267 6.224999999999993 32001.0 247881.0 0.0 0.0 0.0
11.000191053952625 4.700000000000005 35200.0 272992.0 0.0 0.0 0.0
12.000540424539933 3.7749999999999986 38400.0 298112.0 0.0 0.0 0.0
13.000347949806745 3.1000000000000023 41600.0 323232.0 0.0 0.0 0.0
14.000647709192886 2.450000000000004 44800.0 348352.0 0.0 0.0 0.0
15.000222148748293 2.0250000000000026 48000.0 373472.0 0.0 0.0 0.0
16.000024443531686 1.974999999999996 51200.0 398592.0 0.0 0.0 0.0
17.00003028395751 1.974999999999996 54400.0 423712.0 0.0 0.0 0.0
18.000343836690814 1.974999999999996 57600.0 448832.0 0.0 0.0 0.0
19.000226363776367 1.974999999999996 60800.0 473952.0 0.0 0.0 0.0
20.00023075952465 1.974999999999996 64000.0 499072.0 0.0 0.0 0.0
21.000294456635352 1.974999999999996 67200.0 524192.0 0.0 0.0 0.0
22.0000935433388 1.974999999999996 70400.0 549312.0 0.0 0.0 0.0
23.000821603123267 1.974999999999996 73601.0 574441.0 0.0 0.0 0.0
24.000237523874365 1.974999999999996 76800.0 599552.0 0.0 0.0 0.0
25.000210614200927 1.974999999999996 80000.0 624672.0 0.0 0.0 0.0
26.000652850636843 1.974999999999996 83200.0 649792.0 0.0 0.0 0.0
27.00068134456363 1.974999999999996 86400.0 674912.0 0.0 0.0 0.0
28.00013235787357 1.974999999999996 89600.0 700032.0 0.0 0.0 0.0
29.000103946944165 1.974999999999996 92800.0 725152.0 0.0 0.0 0.0
30.000193560085894 1.974999999999996 96000.0 750272.0 0.0 0.0 0.0
31.000233196616925 1.974999999999996 99200.0 775392.0 0.0 0.0 0.0
32.00004419144494 1.974999999999996 102400.0 800512.0 0.0 0.0 0.0
33.00061517705301 1.974999999999996 105600.0 825632.0 0.0 0.0 0.0
34.000066273022654 1.974999999999996 108800.0 850752.0 0.0 0.0 0.0
35.00018401400577 1.974999999999996 112000.0 875872.0 0.0 0.0 0.0
36.00001814401302 1.974999999999996 115200.0 900992.0 0.0 0.0 0.0
37.000371691928194 1.974999999999996 118400.0 926112.0 0.0 0.0 0.0
38.000400946593516 1.974999999999996 121600.0 951232.0 0.0 0.0 0.0
39.0002409183447 1.974999999999996 124800.0 976352.0 0.0 0.0 0.0
40.00025207993112 1.974999999999996 128000.0 1001472.0 0.0 0.0 0.0
41.00010364396527 1.974999999999996 131200.0 1026592.0 0.0 0.0 0.0
42.000379712783555 1.974999999999996 134400.0 1051712.0 0.0 0.0 0.0
43.000433210164694 1.974999999999996 137600.0 1076832.0 0.0 0.0 0.0
44.00013766896488 1.974999999999996 140800.0 1101952.0 0.0 0.0 0.0
45.00082160312327 1.974999999999996 144001.0 1127081.0 0.0 0.0 0.0
46.000426756918685 1.974999999999996 147200.0 1152192.0 0.0 0.0 0.0
47.00007761408318 1.974999999999996 150400.0 1177312.0 0.0 0.0 0.0
48.00010431309674 1.974999999999996 153600.0 1202432.0 0.0 0.0 0.0
49.00017688768187 1.974999999999996 156800.0 1227552.0 0.0 0.0 0.0
50.00061924337834 1.974999999999996 160000.0 1252672.0 0.0 0.0 0.0
51.00043435020409 1.974999999999996 163200.0 1277792.0 0.0 0.0 0.0
52.00007541049532 1.974999999999996 166400.0 1302912.0 0.0 0.0 0.0
53.00010137427322 1.974999999999996 169600.0 1328032.0 0.0 0.0 0.0
54.0000041618915 1.974999999999996 172800.0 1353152.0 0.0 0.0 0.0
55.00005012853465 1.974999999999996 176000.0 1378272.0 0.0 0.0 0.0
56.00051432482056 1.974999999999996 179200.0 1403392.0 0.0 0.0 0.0
57.00025493799025 1.974999999999996 182400.0 1428512.0 0.0 0.0 0.0
58.00042614799142 1.974999999999996 185600.0 1453632.0 0.0 0.0 0.0
59.000180777552565 1.974999999999996 188800.0 1478752.0 0.0 0.0 0.0
60.000330618718245 1.974999999999996 192000.0 1503872.0 0.0 0.0 0.0
61.000060457182464 1.974999999999996 195200.0 1528992.0 0.0 0.0 0.0
62.00068770778903 1.974999999999996 198400.0 1554112.0 0.0 0.0 0.0
63.00028763467792 1.974999999999996 201600.0 1579232.0 0.0 0.0 0.0
64.00082160312327 1.974999999999996 204801.0 1604361.0 0.0 0.0 0.0
65.00010081174796 1.974999999999996 208000.0 1629472.0 0.0 0.0 0.0
66.00071325108607 1.974999999999996 211200.0 1654592.0 0.0 0.0 0.0
67.00051956400958 1.974999999999996 214400.0 1679712.0 0.0 0.0 0.0
68.00061923508495 1.974999999999996 217600.0 1704832.0 0.0 0.0 0.0
69.00028292152264 1.974999999999996 220800.0 1729952.0 0.0 0.0 0.0
70.00013215932854 1.974999999999996 224000.0 1755072.0 0.0 0.0 0.0
71.00082160312327 1.974999999999996 227201.0 1780201.0 0.0 0.0 0.0
72.0000406375913 1.974999999999996 230400.0 1805312.0 0.0 0.0 0.0
73.000422355478 1.974999999999996 233600.0 1830432.0 0.0 0.0 0.0
