#####################################################################
# Alchemist log file - simulation started at: 2023-05-22T01:34+0000 #
#####################################################################
#
# seed = 51.0, spacing = 0.5, error = 0.1, mode = reactive, delay = 10, throttle = 8
#
# The columns have the following meaning: 
# time root[mean] rounds[sum] messages[sum] source_gradient[sum] destination_gradient[sum] distance_between[sum] 
0.0 NaN 0.0 0.0 0.0 0.0 0.0
0.0 0.0 400.0 2740.0 400.0 400.0 400.0
1.0 0.0 5095.0 35693.0 4282.0 4021.0 5277.0
2.0 4.825000000000007 10611.0 74601.0 8648.0 6213.0 11057.0
3.0 8.350000000000003 17650.0 123453.0 13158.0 9940.0 18363.0
4.0 8.125 23423.0 163664.0 16059.0 12625.0 24321.0
5.0 7.224999999999996 26972.0 188368.0 17635.0 13611.0 27993.0
6.0 5.174999999999994 29412.0 205519.0 18007.0 13958.0 30517.0
7.0 3.6500000000000075 31602.0 220812.0 18053.0 14013.0 32826.0
8.0 2.799999999999995 33255.0 232186.0 18053.0 14013.0 34553.0
9.0 2.0 34370.0 240020.0 18053.0 14013.0 35705.0
10.0 1.9250000000000012 34879.0 243435.0 18053.0 14013.0 36253.0
11.0 1.9250000000000012 35173.0 245525.0 18053.0 14013.0 36563.0
12.0 1.9250000000000012 35320.0 246524.0 18053.0 14013.0 36710.0
13.0 1.9250000000000012 35320.0 246524.0 18053.0 14013.0 36710.0
14.0 1.9250000000000012 35320.0 246524.0 18053.0 14013.0 36710.0
15.0 1.9250000000000012 35320.0 246524.0 18053.0 14013.0 36710.0
16.0 1.9250000000000012 35320.0 246524.0 18053.0 14013.0 36710.0
17.0 1.9250000000000012 35320.0 246524.0 18053.0 14013.0 36710.0
18.0 1.9250000000000012 35320.0 246524.0 18053.0 14013.0 36710.0
19.0 1.9250000000000012 35320.0 246524.0 18053.0 14013.0 36710.0
20.0 1.9250000000000012 35320.0 246524.0 18053.0 14013.0 36710.0
21.0 1.9250000000000012 35320.0 246524.0 18053.0 14013.0 36710.0
22.0 1.9250000000000012 35320.0 246524.0 18053.0 14013.0 36710.0
23.0 1.9250000000000012 35320.0 246524.0 18053.0 14013.0 36710.0
24.0 1.9250000000000012 35320.0 246524.0 18053.0 14013.0 36710.0
25.0 1.9250000000000012 35320.0 246524.0 18053.0 14013.0 36710.0
26.0 1.9250000000000012 35320.0 246524.0 18053.0 14013.0 36710.0
27.0 1.9250000000000012 35320.0 246524.0 18053.0 14013.0 36710.0
28.0 1.9250000000000012 35320.0 246524.0 18053.0 14013.0 36710.0
29.0 1.9250000000000012 35320.0 246524.0 18053.0 14013.0 36710.0
30.0 1.9250000000000012 35320.0 246524.0 18053.0 14013.0 36710.0
31.0 1.9250000000000012 35320.0 246524.0 18053.0 14013.0 36710.0
32.0 1.9250000000000012 35320.0 246524.0 18053.0 14013.0 36710.0
33.0 1.9250000000000012 35320.0 246524.0 18053.0 14013.0 36710.0
34.0 1.9250000000000012 35320.0 246524.0 18053.0 14013.0 36710.0
35.0 1.9250000000000012 35320.0 246524.0 18053.0 14013.0 36710.0
36.0 1.9250000000000012 35320.0 246524.0 18053.0 14013.0 36710.0
37.0 1.9250000000000012 35320.0 246524.0 18053.0 14013.0 36710.0
38.0 1.9250000000000012 35320.0 246524.0 18053.0 14013.0 36710.0
39.0 1.9250000000000012 35320.0 246524.0 18053.0 14013.0 36710.0
