#####################################################################
# Alchemist log file - simulation started at: 2023-05-21T22:27+0000 #
#####################################################################
#
# seed = 19.0, spacing = 0.5, error = 0.1, mode = throttle, delay = 10, throttle = 1
#
# The columns have the following meaning: 
# time root[mean] rounds[sum] messages[sum] source_gradient[sum] destination_gradient[sum] distance_between[sum] 
0.0 NaN 0.0 0.0 0.0 0.0 0.0
0.0 0.0 400.0 0.0 400.0 400.0 400.0
1.0 0.0 400.0 2760.0 400.0 400.0 400.0
2.0 0.0 736.0 5040.0 783.0 783.0 783.0
3.0 0.0 771.0 5255.0 794.0 807.0 818.0
4.0 0.0 808.0 5488.0 809.0 829.0 855.0
5.0 0.0 857.0 5812.0 827.0 860.0 904.0
6.0 0.0 903.0 6117.0 848.0 885.0 950.0
7.0 0.0 962.0 6517.0 871.0 924.0 1012.0
8.0 0.0 1014.0 6878.0 897.0 954.0 1068.0
9.0 0.0 1083.0 7373.0 928.0 999.0 1144.0
10.0 0.0 1142.0 7787.0 959.0 1032.0 1208.0
11.0 0.0 1212.0 8287.0 996.0 1076.0 1289.0
12.0 0.0 1278.0 8740.0 1036.0 1111.0 1364.0
13.0 0.0 1349.0 9234.0 1079.0 1146.0 1442.0
14.0 0.0 1419.0 9710.0 1122.0 1187.0 1526.0
15.0 0.0 1494.0 10227.0 1167.0 1227.0 1611.0
16.0 0.0 1568.0 10730.0 1214.0 1267.0 1698.0
17.0 0.0 1637.0 11204.0 1259.0 1300.0 1776.0
18.0 0.0 1714.0 11731.0 1302.0 1339.0 1858.0
19.0 0.0 1789.0 12251.0 1350.0 1375.0 1942.0
20.0 0.0 1882.0 12895.0 1406.0 1419.0 2042.0
21.0 0.024999999999999953 1968.0 13504.0 1464.0 1458.0 2137.0
22.0 0.07500000000000025 2067.0 14196.0 1527.0 1509.0 2247.0
23.0 0.2750000000000006 2163.0 14877.0 1590.0 1563.0 2351.0
24.0 0.44999999999999885 2268.0 15614.0 1660.0 1626.0 2465.0
25.0 0.899999999999999 2364.0 16296.0 1736.0 1693.0 2573.0
26.0 1.4250000000000018 2466.0 17015.0 1816.0 1767.0 2683.0
27.0 1.875 2565.0 17723.0 1906.0 1838.0 2792.0
28.0 2.649999999999997 2683.0 18544.0 2000.0 1925.0 2917.0
29.0 3.125 2813.0 19447.0 2107.0 2005.0 3058.0
30.0 3.875 2960.0 20457.0 2213.0 2102.0 3215.0
31.0 4.1499999999999995 3115.0 21521.0 2321.0 2195.0 3390.0
32.0 4.6000000000000005 3273.0 22593.0 2415.0 2295.0 3558.0
33.0 4.949999999999999 3433.0 23669.0 2505.0 2390.0 3732.0
34.0 5.375 3587.0 24694.0 2584.0 2487.0 3896.0
35.0 5.7 3723.0 25613.0 2659.0 2559.0 4043.0
36.0 6.125 3854.0 26492.0 2724.0 2632.0 4181.0
37.0 6.5 3972.0 27317.0 2778.0 2712.0 4315.0
38.0 6.85 4093.0 28145.0 2832.0 2789.0 4446.0
39.0 7.049999999999997 4207.0 28942.0 2885.0 2870.0 4580.0
40.0 7.299999999999998 4313.0 29677.0 2936.0 2939.0 4700.0
41.0 7.599999999999999 4424.0 30445.0 2989.0 3009.0 4823.0
42.0 7.825000000000003 4526.0 31149.0 3043.0 3069.0 4937.0
43.0 8.025 4629.0 31852.0 3095.0 3130.0 5050.0
44.0 8.100000000000001 4725.0 32495.0 3145.0 3184.0 5154.0
45.0 8.149999999999997 4817.0 33117.0 3194.0 3232.0 5253.0
46.0 8.100000000000003 4901.0 33672.0 3240.0 3268.0 5342.0
47.0 7.975000000000001 4983.0 34213.0 3286.0 3302.0 5430.0
48.0 7.975000000000001 5055.0 34675.0 3322.0 3323.0 5505.0
49.0 7.75 5131.0 35173.0 3356.0 3345.0 5583.0
50.0 7.700000000000003 5202.0 35641.0 3384.0 3356.0 5656.0
51.0 7.400000000000003 5285.0 36186.0 3409.0 3358.0 5740.0
52.0 7.325000000000004 5353.0 36636.0 3423.0 3358.0 5809.0
53.0 7.049999999999996 5432.0 37164.0 3436.0 3358.0 5889.0
54.0 6.900000000000004 5501.0 37634.0 3441.0 3358.0 5963.0
55.0 6.6749999999999945 5578.0 38169.0 3445.0 3358.0 6046.0
56.0 6.525000000000006 5645.0 38637.0 3445.0 3358.0 6122.0
57.0 6.400000000000006 5719.0 39157.0 3445.0 3358.0 6204.0
58.0 6.224999999999993 5782.0 39593.0 3445.0 3358.0 6276.0
59.0 6.075000000000002 5850.0 40071.0 3445.0 3358.0 6350.0
60.0 5.9000000000000075 5916.0 40536.0 3445.0 3358.0 6422.0
61.0 5.75 5986.0 41033.0 3445.0 3358.0 6501.0
62.0 5.5 6052.0 41492.0 3445.0 3358.0 6571.0
63.0 5.349999999999989 6126.0 42018.0 3445.0 3358.0 6651.0
64.0 5.125 6197.0 42523.0 3445.0 3358.0 6732.0
65.0 4.925000000000004 6280.0 43117.0 3445.0 3358.0 6822.0
66.0 4.699999999999997 6358.0 43678.0 3445.0 3358.0 6907.0
67.0 4.425000000000003 6454.0 44370.0 3445.0 3358.0 7017.0
68.0 4.25 6544.0 45019.0 3445.0 3358.0 7120.0
69.0 4.0 6647.0 45761.0 3445.0 3358.0 7231.0
70.0 3.75 6743.0 46448.0 3445.0 3358.0 7334.0
71.0 3.549999999999999 6852.0 47213.0 3445.0 3358.0 7455.0
