#####################################################################
# Alchemist log file - simulation started at: 2023-05-21T22:50+0000 #
#####################################################################
#
# seed = 24.0, spacing = 0.5, error = 0.1, mode = reactive, delay = 10, throttle = 5
#
# The columns have the following meaning: 
# time root[mean] rounds[sum] messages[sum] source_gradient[sum] destination_gradient[sum] distance_between[sum] 
0.0 NaN 0.0 0.0 0.0 0.0 0.0
0.0 0.0 400.0 2744.0 400.0 400.0 400.0
1.0 0.0 4222.0 29240.0 3412.0 3894.0 4375.0
2.0 1.5 7820.0 54339.0 5440.0 5817.0 8213.0
3.0 7.799999999999995 13180.0 91701.0 8588.0 8932.0 13792.0
4.0 8.075000000000005 18735.0 130169.0 11353.0 11676.0 19536.0
5.0 7.774999999999998 21969.0 152522.0 12615.0 12640.0 22863.0
6.0 6.899999999999999 24648.0 171279.0 12999.0 12851.0 25633.0
7.0 5.975000000000002 26983.0 187619.0 13032.0 12867.0 28082.0
8.0 4.875 28718.0 199798.0 13032.0 12867.0 29914.0
9.0 4.200000000000001 29752.0 206980.0 13032.0 12867.0 31004.0
10.0 3.799999999999997 30534.0 212514.0 13032.0 12867.0 31830.0
11.0 3.7749999999999964 30857.0 214818.0 13032.0 12867.0 32168.0
12.0 3.7749999999999964 31022.0 216017.0 13032.0 12867.0 32342.0
13.0 3.7749999999999964 31057.0 216261.0 13032.0 12867.0 32380.0
14.0 3.7749999999999964 31057.0 216261.0 13032.0 12867.0 32380.0
15.0 3.7749999999999964 31057.0 216261.0 13032.0 12867.0 32380.0
16.0 3.7749999999999964 31057.0 216261.0 13032.0 12867.0 32380.0
17.0 3.7749999999999964 31057.0 216261.0 13032.0 12867.0 32380.0
18.0 3.7749999999999964 31057.0 216261.0 13032.0 12867.0 32380.0
19.0 3.7749999999999964 31057.0 216261.0 13032.0 12867.0 32380.0
20.0 3.7749999999999964 31057.0 216261.0 13032.0 12867.0 32380.0
21.0 3.7749999999999964 31057.0 216261.0 13032.0 12867.0 32380.0
22.0 3.7749999999999964 31057.0 216261.0 13032.0 12867.0 32380.0
23.0 3.7749999999999964 31057.0 216261.0 13032.0 12867.0 32380.0
24.0 3.7749999999999964 31057.0 216261.0 13032.0 12867.0 32380.0
25.0 3.7749999999999964 31057.0 216261.0 13032.0 12867.0 32380.0
26.0 3.7749999999999964 31057.0 216261.0 13032.0 12867.0 32380.0
27.0 3.7749999999999964 31057.0 216261.0 13032.0 12867.0 32380.0
28.0 3.7749999999999964 31057.0 216261.0 13032.0 12867.0 32380.0
29.0 3.7749999999999964 31057.0 216261.0 13032.0 12867.0 32380.0
30.0 3.7749999999999964 31057.0 216261.0 13032.0 12867.0 32380.0
31.0 3.7749999999999964 31057.0 216261.0 13032.0 12867.0 32380.0
32.0 3.7749999999999964 31057.0 216261.0 13032.0 12867.0 32380.0
33.0 3.7749999999999964 31057.0 216261.0 13032.0 12867.0 32380.0
34.0 3.7749999999999964 31057.0 216261.0 13032.0 12867.0 32380.0
35.0 3.7749999999999964 31057.0 216261.0 13032.0 12867.0 32380.0
36.0 3.7749999999999964 31057.0 216261.0 13032.0 12867.0 32380.0
37.0 3.7749999999999964 31057.0 216261.0 13032.0 12867.0 32380.0
38.0 3.7749999999999964 31057.0 216261.0 13032.0 12867.0 32380.0
