#####################################################################
# Alchemist log file - simulation started at: 2023-05-21T22:40+0000 #
#####################################################################
#
# seed = 22.0, spacing = 0.5, error = 0.1, mode = reactive, delay = 10, throttle = 8
#
# The columns have the following meaning: 
# time root[mean] rounds[sum] messages[sum] source_gradient[sum] destination_gradient[sum] distance_between[sum] 
0.0 NaN 0.0 0.0 0.0 0.0 0.0
0.0 0.0 400.0 2722.0 400.0 400.0 400.0
1.0 0.0 4329.0 29965.0 3595.0 3865.0 4487.0
2.0 2.225000000000001 8565.0 59501.0 6388.0 5726.0 8952.0
3.0 8.325000000000005 14641.0 101178.0 10557.0 8839.0 15322.0
4.0 8.049999999999997 20507.0 141591.0 13527.0 11668.0 21428.0
5.0 7.174999999999997 23507.0 162430.0 14371.0 13005.0 24537.0
6.0 6.075000000000004 25421.0 175862.0 14715.0 13345.0 26541.0
7.0 4.5 27494.0 190165.0 14723.0 13444.0 28689.0
8.0 3.6499999999999977 28974.0 200298.0 14723.0 13459.0 30237.0
9.0 3.25 29949.0 207115.0 14723.0 13459.0 31248.0
10.0 3.25 30516.0 210906.0 14723.0 13459.0 31845.0
11.0 3.25 30792.0 212671.0 14723.0 13459.0 32133.0
12.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
13.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
14.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
15.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
16.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
17.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
18.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
19.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
20.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
21.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
22.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
23.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
24.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
25.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
26.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
27.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
28.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
29.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
30.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
31.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
32.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
33.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
34.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
35.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
36.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
37.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
38.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
39.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
40.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
41.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
42.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
43.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
44.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
45.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
46.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
47.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
48.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
49.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
50.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
51.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
52.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
53.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
54.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
55.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
56.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
57.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
58.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
59.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
60.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
61.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
62.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
63.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
64.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
65.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
66.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
67.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
68.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
69.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
70.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
71.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
72.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
73.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
74.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
75.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
76.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
77.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
78.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
79.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
80.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
81.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
82.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
83.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
84.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
85.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
86.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
87.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
88.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
89.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
90.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
91.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
92.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
93.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
94.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
95.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
96.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
97.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
98.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
99.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
100.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
101.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
102.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
103.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
104.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
105.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
106.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
107.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
108.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
109.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
110.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
111.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
112.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
113.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
114.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
115.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
116.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
117.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
118.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
119.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
120.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
121.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
122.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
123.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
124.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
125.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
126.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
127.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
128.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
129.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
130.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
131.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
132.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
133.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
134.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
135.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
136.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
137.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
138.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
139.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
140.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
141.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
142.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
143.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
144.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
145.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
146.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
147.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
148.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
149.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
150.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
151.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
152.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
153.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
154.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
155.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
156.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
157.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
158.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
159.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
160.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
161.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
162.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
163.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
164.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
165.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
166.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
167.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
168.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
169.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
170.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
171.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
172.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
173.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
174.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
175.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
176.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
177.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
178.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
179.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
180.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
181.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
182.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
183.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
184.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
185.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
186.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
187.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
188.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
189.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
190.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
191.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
192.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
193.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
194.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
195.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
196.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
197.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
198.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
199.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
200.0 3.25 30840.0 212972.0 14723.0 13459.0 32181.0
201.0 4.599999999999995 31620.0 218275.0 14723.0 14280.0 33002.0
202.0 5.475000000000002 32523.0 224684.0 14723.0 15250.0 33972.0
203.0 5.075000000000003 34179.0 236165.0 14723.0 16633.0 35664.0
204.0 3.7999999999999914 35102.0 242605.0 14723.0 16814.0 36637.0
205.0 1.7250000000000036 36046.0 249109.0 14723.0 16814.0 37644.0
206.0 0.875 37097.0 256390.0 14723.0 16814.0 38761.0
207.0 0.7249999999999989 38153.0 263761.0 14723.0 16814.0 39864.0
208.0 0.6750000000000014 38478.0 265960.0 14723.0 16814.0 40197.0
209.0 0.6750000000000014 38624.0 267008.0 14723.0 16814.0 40343.0
210.0 0.6750000000000014 38707.0 267569.0 14723.0 16814.0 40426.0
211.0 0.6750000000000014 38707.0 267569.0 14723.0 16814.0 40426.0
212.0 0.6750000000000014 38707.0 267569.0 14723.0 16814.0 40426.0
213.0 0.6750000000000014 38707.0 267569.0 14723.0 16814.0 40426.0
214.0 0.6750000000000014 38707.0 267569.0 14723.0 16814.0 40426.0
215.0 0.6750000000000014 38707.0 267569.0 14723.0 16814.0 40426.0
216.0 0.6750000000000014 38707.0 267569.0 14723.0 16814.0 40426.0
217.0 0.6750000000000014 38707.0 267569.0 14723.0 16814.0 40426.0
218.0 0.6750000000000014 38707.0 267569.0 14723.0 16814.0 40426.0
219.0 0.6750000000000014 38707.0 267569.0 14723.0 16814.0 40426.0
