#####################################################################
# Alchemist log file - simulation started at: 2023-05-22T07:41+0000 #
#####################################################################
#
# seed = 54.0, spacing = 0.5, error = 0.1, mode = proactive, delay = 10, throttle = 8
#
# The columns have the following meaning: 
# time root[mean] rounds[sum] messages[sum] 
0.0 NaN 0.0 0.0
9.116194634109509E-5 NaN 1.0 1.0
1.0000854128235737 -0.23997486935705323 3200.0 21654.0
2.000091161946341 1.1581901800309897 6401.0 46767.0
3.000091161946341 2.3385177438046885 9601.0 71871.0
4.000091161946341 3.6807530599926817 12801.0 96975.0
5.000091161946341 4.777982999340409 16001.0 122079.0
6.000091161946341 6.395803071408377 19201.0 147183.0
7.000091161946341 7.502978681170193 22401.0 172287.0
8.00009116194634 7.582571513562638 25601.0 197391.0
9.00009116194634 7.577837479702854 28801.0 222495.0
10.00009116194634 7.577837479702854 32001.0 247599.0
11.00009116194634 7.577837479702854 35201.0 272703.0
12.00009116194634 7.577837479702854 38401.0 297807.0
13.00009116194634 7.577837479702854 41601.0 322911.0
14.00009116194634 7.577837479702854 44801.0 348015.0
15.00009116194634 7.577837479702854 48001.0 373119.0
16.000044697625636 7.577837479702854 51200.0 398214.0
17.00009116194634 7.577837479702854 54401.0 423327.0
18.00009116194634 7.577837479702854 57601.0 448431.0
19.000058470676333 7.577837479702854 60800.0 473526.0
20.000020665532748 7.577837479702854 64000.0 498630.0
21.00009116194634 7.577837479702854 67201.0 523743.0
22.000035172277656 7.577837479702854 70400.0 548838.0
23.000083302567056 7.577837479702854 73600.0 573942.0
24.00009116194634 7.577837479702854 76801.0 599055.0
25.00009116194634 7.577837479702854 80001.0 624159.0
26.00009116194634 7.577837479702854 83201.0 649263.0
27.00009116194634 7.577837479702854 86401.0 674367.0
28.00009116194634 7.577837479702854 89601.0 699471.0
29.00009116194634 7.577837479702854 92801.0 724575.0
30.00009116194634 7.577837479702854 96001.0 749679.0
31.000064608050078 7.577837479702854 99200.0 774774.0
32.000091161946344 7.577837479702854 102401.0 799887.0
33.000091161946344 7.577837479702854 105601.0 824991.0
34.000091161946344 7.577837479702854 108801.0 850095.0
35.000091161946344 7.577837479702854 112001.0 875199.0
36.000002521772124 7.577837479702854 115200.0 900294.0
37.000091161946344 7.577837479702854 118401.0 925407.0
38.000091161946344 7.577837479702854 121601.0 950511.0
39.000091161946344 7.577837479702854 124801.0 975615.0
40.00005250813842 7.577837479702854 128000.0 1000710.0
41.000091161946344 7.577837479702854 131201.0 1025823.0
42.000091161946344 7.577837479702854 134401.0 1050927.0
43.00007004486468 7.577837479702854 137600.0 1076022.0
44.000091161946344 7.577837479702854 140801.0 1101135.0
45.000091161946344 7.577837479702854 144001.0 1126239.0
46.000022521507525 7.577837479702854 147200.0 1151334.0
47.000091161946344 7.577837479702854 150401.0 1176447.0
48.000091161946344 7.577837479702854 153601.0 1201551.0
49.000091161946344 7.577837479702854 156801.0 1226655.0
50.00000046006727 7.577837479702854 160000.0 1251750.0
51.000091161946344 7.577837479702854 163201.0 1276863.0
