#####################################################################
# Alchemist log file - simulation started at: 2023-05-22T01:47+0000 #
#####################################################################
#
# seed = 54.0, spacing = 0.5, error = 0.1, mode = throttle, delay = 10, throttle = 1
#
# The columns have the following meaning: 
# time root[mean] rounds[sum] messages[sum] source_gradient[sum] destination_gradient[sum] distance_between[sum] 
0.0 NaN 0.0 0.0 0.0 0.0 0.0
0.0 0.0 400.0 0.0 400.0 400.0 400.0
1.0 0.0 400.0 2738.0 400.0 400.0 400.0
2.0 0.0 734.0 4983.0 780.0 780.0 780.0
3.0 0.0 771.0 5207.0 796.0 801.0 817.0
4.0 0.0 803.0 5426.0 808.0 821.0 849.0
5.0 0.0 853.0 5769.0 830.0 849.0 899.0
6.0 0.0 890.0 6035.0 843.0 873.0 936.0
7.0 0.0 949.0 6446.0 870.0 905.0 995.0
8.0 0.0 1001.0 6815.0 891.0 937.0 1048.0
9.0 0.0 1068.0 7285.0 923.0 975.0 1118.0
10.0 0.0 1128.0 7705.0 957.0 1007.0 1184.0
11.0 0.0 1193.0 8145.0 996.0 1036.0 1252.0
12.0 0.0 1253.0 8567.0 1038.0 1061.0 1319.0
13.0 0.0 1326.0 9067.0 1088.0 1092.0 1400.0
14.0 0.0 1389.0 9504.0 1138.0 1115.0 1473.0
15.0 0.0 1461.0 9997.0 1188.0 1149.0 1557.0
16.0 0.0 1526.0 10442.0 1228.0 1179.0 1627.0
17.0 0.0 1601.0 10956.0 1273.0 1214.0 1707.0
18.0 0.0 1665.0 11396.0 1313.0 1246.0 1779.0
19.0 0.0 1745.0 11944.0 1360.0 1289.0 1869.0
20.0 0.0 1821.0 12463.0 1406.0 1328.0 1954.0
21.0 0.02499999999999991 1915.0 13113.0 1465.0 1376.0 2060.0
22.0 0.09999999999999987 2004.0 13729.0 1519.0 1427.0 2160.0
23.0 0.3999999999999994 2097.0 14371.0 1578.0 1487.0 2262.0
24.0 0.625 2183.0 14965.0 1638.0 1547.0 2357.0
25.0 1.0750000000000004 2272.0 15576.0 1705.0 1612.0 2452.0
26.0 1.575 2369.0 16248.0 1774.0 1682.0 2553.0
27.0 2.1749999999999963 2476.0 16985.0 1860.0 1758.0 2674.0
28.0 2.799999999999998 2595.0 17803.0 1952.0 1833.0 2808.0
29.0 3.2999999999999976 2726.0 18699.0 2043.0 1916.0 2952.0
30.0 3.8999999999999972 2859.0 19582.0 2122.0 2000.0 3090.0
31.0 4.299999999999998 3002.0 20525.0 2215.0 2080.0 3240.0
32.0 4.600000000000001 3137.0 21402.0 2294.0 2160.0 3386.0
33.0 5.0 3269.0 22259.0 2380.0 2228.0 3533.0
34.0 5.200000000000003 3377.0 22966.0 2447.0 2282.0 3650.0
35.0 5.625 3491.0 23714.0 2517.0 2336.0 3774.0
36.0 6.0 3588.0 24381.0 2570.0 2386.0 3877.0
37.0 6.274999999999999 3685.0 25038.0 2620.0 2444.0 3985.0
38.0 6.899999999999999 3790.0 25765.0 2681.0 2499.0 4101.0
39.0 7.1499999999999995 3898.0 26514.0 2738.0 2561.0 4220.0
40.0 7.600000000000002 4013.0 27308.0 2807.0 2617.0 4345.0
41.0 7.825000000000003 4131.0 28125.0 2875.0 2677.0 4473.0
42.0 8.125 4237.0 28851.0 2941.0 2728.0 4590.0
43.0 8.225000000000003 4351.0 29630.0 3010.0 2779.0 4710.0
44.0 8.299999999999997 4448.0 30272.0 3073.0 2820.0 4814.0
45.0 8.299999999999997 4546.0 30939.0 3133.0 2863.0 4917.0
46.0 8.274999999999997 4625.0 31468.0 3180.0 2893.0 4997.0
47.0 8.25 4702.0 31979.0 3221.0 2922.0 5075.0
48.0 8.200000000000003 4779.0 32495.0 3257.0 2942.0 5155.0
49.0 8.149999999999997 4854.0 32995.0 3283.0 2955.0 5230.0
50.0 8.100000000000003 4924.0 33459.0 3299.0 2967.0 5300.0
51.0 8.0 5004.0 33995.0 3316.0 2973.0 5381.0
52.0 7.899999999999999 5076.0 34474.0 3323.0 2977.0 5454.0
53.0 7.8250000000000055 5150.0 34969.0 3328.0 2979.0 5533.0
54.0 7.7999999999999945 5216.0 35434.0 3328.0 2979.0 5607.0
55.0 7.7749999999999995 5285.0 35913.0 3328.0 2979.0 5687.0
56.0 7.75 5354.0 36396.0 3328.0 2979.0 5763.0
57.0 7.7250000000000005 5419.0 36845.0 3328.0 2979.0 5838.0
58.0 7.65 5486.0 37314.0 3328.0 2979.0 5913.0
59.0 7.625 5545.0 37720.0 3328.0 2979.0 5981.0
60.0 7.6 5608.0 38157.0 3328.0 2979.0 6056.0
61.0 7.5 5661.0 38521.0 3328.0 2979.0 6112.0
62.0 7.450000000000003 5720.0 38929.0 3328.0 2979.0 6180.0
63.0 7.349999999999998 5771.0 39278.0 3328.0 2979.0 6233.0
64.0 7.25 5830.0 39691.0 3328.0 2979.0 6301.0
65.0 7.174999999999996 5885.0 40074.0 3328.0 2979.0 6362.0
66.0 7.025000000000004 5947.0 40508.0 3328.0 2979.0 6431.0
67.0 6.950000000000005 6011.0 40954.0 3328.0 2979.0 6502.0
68.0 6.775000000000005 6081.0 41446.0 3328.0 2979.0 6577.0
69.0 6.575000000000005 6158.0 41982.0 3328.0 2979.0 6660.0
70.0 6.400000000000005 6235.0 42520.0 3328.0 2979.0 6746.0
