#####################################################################
# Alchemist log file - simulation started at: 2023-05-22T06:56+0000 #
#####################################################################
#
# seed = 62.0, spacing = 0.5, error = 0.1, mode = reactive, delay = 10, throttle = 1
#
# The columns have the following meaning: 
# time root[mean] rounds[sum] messages[sum] 
0.0 NaN 0.0 0.0
0.0 -0.9206349206349207 0.0 2732.0
1.001 1.5557852400650105 3417.0 26469.0
2.001 4.263736437133812 5826.0 43471.0
3.0003753384409872 6.77728509202055 9120.0 66749.0
4.0009999999999994 7.38416275327496 12878.0 93002.0
5.00079821167188 7.2713844386300295 14677.0 105494.0
6.0009999999999994 7.252105365777403 15227.0 109180.0
7.0009999999999994 7.250587245165174 15285.0 109551.0
8.001 7.250587245165174 15285.0 109551.0
9.001 7.250587245165174 15285.0 109551.0
10.001 7.250587245165174 15285.0 109551.0
11.001 7.250587245165174 15285.0 109551.0
12.001 7.250587245165174 15285.0 109551.0
13.001 7.250587245165174 15285.0 109551.0
14.001 7.250587245165174 15285.0 109551.0
15.001 7.250587245165174 15285.0 109551.0
16.000999999999998 7.250587245165174 15285.0 109551.0
17.000999999999998 7.250587245165174 15285.0 109551.0
18.000999999999998 7.250587245165174 15285.0 109551.0
19.000999999999998 7.250587245165174 15285.0 109551.0
20.000999999999998 7.250587245165174 15285.0 109551.0
21.000999999999998 7.250587245165174 15285.0 109551.0
22.000999999999998 7.250587245165174 15285.0 109551.0
23.000999999999998 7.250587245165174 15285.0 109551.0
24.000999999999998 7.250587245165174 15285.0 109551.0
25.000999999999998 7.250587245165174 15285.0 109551.0
26.000999999999998 7.250587245165174 15285.0 109551.0
27.000999999999998 7.250587245165174 15285.0 109551.0
28.000999999999998 7.250587245165174 15285.0 109551.0
29.000999999999998 7.250587245165174 15285.0 109551.0
30.000999999999998 7.250587245165174 15285.0 109551.0
31.000999999999998 7.250587245165174 15285.0 109551.0
32.001 7.250587245165174 15285.0 109551.0
33.001 7.250587245165174 15285.0 109551.0
34.001 7.250587245165174 15285.0 109551.0
35.001 7.250587245165174 15285.0 109551.0
36.001 7.250587245165174 15285.0 109551.0
37.001 7.250587245165174 15285.0 109551.0
38.001 7.250587245165174 15285.0 109551.0
39.001 7.250587245165174 15285.0 109551.0
40.001 7.250587245165174 15285.0 109551.0
41.001 7.250587245165174 15285.0 109551.0
42.001 7.250587245165174 15285.0 109551.0
43.001 7.250587245165174 15285.0 109551.0
44.001 7.250587245165174 15285.0 109551.0
45.001 7.250587245165174 15285.0 109551.0
46.001 7.250587245165174 15285.0 109551.0
47.001 7.250587245165174 15285.0 109551.0
48.001 7.250587245165174 15285.0 109551.0
49.001 7.250587245165174 15285.0 109551.0
50.001 7.250587245165174 15285.0 109551.0
51.001 7.250587245165174 15285.0 109551.0
52.001 7.250587245165174 15285.0 109551.0
53.001 7.250587245165174 15285.0 109551.0
54.001 7.250587245165174 15285.0 109551.0
55.001 7.250587245165174 15285.0 109551.0
56.001 7.250587245165174 15285.0 109551.0
57.001 7.250587245165174 15285.0 109551.0
58.001 7.250587245165174 15285.0 109551.0
59.001 7.250587245165174 15285.0 109551.0
60.001 7.250587245165174 15285.0 109551.0
61.001 7.250587245165174 15285.0 109551.0
62.001 7.250587245165174 15285.0 109551.0
63.001 7.250587245165174 15285.0 109551.0
64.001 7.250587245165174 15285.0 109551.0
65.001 7.250587245165174 15285.0 109551.0
66.001 7.250587245165174 15285.0 109551.0
67.001 7.250587245165174 15285.0 109551.0
68.001 7.250587245165174 15285.0 109551.0
69.001 7.250587245165174 15285.0 109551.0
70.001 7.250587245165174 15285.0 109551.0
71.001 7.250587245165174 15285.0 109551.0
72.001 7.250587245165174 15285.0 109551.0
73.001 7.250587245165174 15285.0 109551.0
74.001 7.250587245165174 15285.0 109551.0
75.001 7.250587245165174 15285.0 109551.0
76.001 7.250587245165174 15285.0 109551.0
77.001 7.250587245165174 15285.0 109551.0
78.001 7.250587245165174 15285.0 109551.0
79.001 7.250587245165174 15285.0 109551.0
80.001 7.250587245165174 15285.0 109551.0
81.001 7.250587245165174 15285.0 109551.0
82.001 7.250587245165174 15285.0 109551.0
83.001 7.250587245165174 15285.0 109551.0
84.001 7.250587245165174 15285.0 109551.0
85.001 7.250587245165174 15285.0 109551.0
86.001 7.250587245165174 15285.0 109551.0
87.001 7.250587245165174 15285.0 109551.0
88.001 7.250587245165174 15285.0 109551.0
89.001 7.250587245165174 15285.0 109551.0
90.001 7.250587245165174 15285.0 109551.0
91.001 7.250587245165174 15285.0 109551.0
92.001 7.250587245165174 15285.0 109551.0
93.001 7.250587245165174 15285.0 109551.0
94.001 7.250587245165174 15285.0 109551.0
95.001 7.250587245165174 15285.0 109551.0
96.001 7.250587245165174 15285.0 109551.0
97.001 7.250587245165174 15285.0 109551.0
98.001 7.250587245165174 15285.0 109551.0
99.001 7.250587245165174 15285.0 109551.0
100.001 7.250587245165174 15285.0 109551.0
101.001 7.250587245165174 15285.0 109551.0
102.001 7.250587245165174 15285.0 109551.0
103.001 7.250587245165174 15285.0 109551.0
104.001 7.250587245165174 15285.0 109551.0
105.001 7.250587245165174 15285.0 109551.0
106.001 7.250587245165174 15285.0 109551.0
107.001 7.250587245165174 15285.0 109551.0
108.001 7.250587245165174 15285.0 109551.0
109.001 7.250587245165174 15285.0 109551.0
110.001 7.250587245165174 15285.0 109551.0
111.001 7.250587245165174 15285.0 109551.0
112.001 7.250587245165174 15285.0 109551.0
113.001 7.250587245165174 15285.0 109551.0
114.001 7.250587245165174 15285.0 109551.0
115.001 7.250587245165174 15285.0 109551.0
116.001 7.250587245165174 15285.0 109551.0
117.001 7.250587245165174 15285.0 109551.0
118.001 7.250587245165174 15285.0 109551.0
119.001 7.250587245165174 15285.0 109551.0
120.001 7.250587245165174 15285.0 109551.0
121.001 7.250587245165174 15285.0 109551.0
122.001 7.250587245165174 15285.0 109551.0
123.001 7.250587245165174 15285.0 109551.0
124.001 7.250587245165174 15285.0 109551.0
125.001 7.250587245165174 15285.0 109551.0
