#####################################################################
# Alchemist log file - simulation started at: 2023-05-22T07:37+0000 #
#####################################################################
#
# seed = 40.0, spacing = 0.5, error = 0.1, mode = proactive, delay = 10, throttle = 2
#
# The columns have the following meaning: 
# time root[mean] rounds[sum] messages[sum] 
0.0 NaN 0.0 0.0
0.0032864124930702676 -1.0 1.0 1.0
1.0000402445565508 -0.7515231934942094 800.0 4427.0
2.001042918452743 -0.5602562273137841 1600.0 10703.0
3.000256992068257 -0.10184989347759713 2400.0 16979.0
4.001647468511194 0.35651040689371344 3200.0 23255.0
5.001902895181873 0.8900031336684324 4000.0 29531.0
6.000339925770851 1.2178508732689062 4800.0 35807.0
7.000330786983412 1.6671576876497427 5600.0 42083.0
8.000153267470857 1.9964593222990383 6400.0 48359.0
9.000388716125643 2.3184008810178085 7200.0 54635.0
10.000603993931438 2.6599927587841146 8000.0 60911.0
11.000949901886475 3.0448801606634888 8800.0 67187.0
12.002297340584546 3.690335264708812 9600.0 73463.0
13.000234163319018 4.0652269203539735 10400.0 79739.0
14.00328641249307 4.333898952727804 11201.0 86023.0
15.000720117154195 4.745018843229077 12000.0 92291.0
16.00295067062002 5.176405949132806 12800.0 98567.0
17.00328641249307 5.66813278301211 13601.0 104851.0
18.001273646453853 6.117331164925718 14400.0 111119.0
19.000838119770712 6.449166263209771 15200.0 117395.0
20.00115608384615 6.711925844620715 16000.0 123671.0
21.000760617607984 6.957152637555177 16800.0 129947.0
22.000296263370178 7.234015209251096 17600.0 136223.0
23.00091642125076 7.56148685443419 18400.0 142499.0
24.00069183765264 7.581422774571392 19200.0 148775.0
25.002621125222735 7.579537586221551 20000.0 155051.0
26.001836373884544 7.578248316811857 20800.0 161327.0
27.001135846210325 7.577837479702854 21600.0 167603.0
28.000944797813766 7.577837479702854 22400.0 173879.0
29.00033254987142 7.577837479702854 23200.0 180155.0
30.001553344130762 7.577837479702854 24000.0 186431.0
31.00253480084454 7.577837479702854 24800.0 192707.0
32.00328641249307 7.577837479702854 25601.0 198991.0
33.00328641249307 7.577837479702854 26401.0 205267.0
34.001713737043026 7.577837479702854 27200.0 211535.0
35.003096238505094 7.577837479702854 28000.0 217811.0
36.00011676854261 7.577837479702854 28800.0 224087.0
37.000240663127315 7.577837479702854 29600.0 230363.0
38.00058116283404 7.577837479702854 30400.0 236639.0
39.00083504201892 7.577837479702854 31200.0 242915.0
40.00058608040131 7.577837479702854 32000.0 249191.0
41.00028983978196 7.577837479702854 32800.0 255467.0
42.00328641249307 7.577837479702854 33601.0 261751.0
43.0029603545732 7.577837479702854 34400.0 268019.0
44.002366968018094 7.577837479702854 35200.0 274295.0
45.00040539296892 7.577837479702854 36000.0 280571.0
46.00326460847349 7.577837479702854 36800.0 286847.0
47.00084823925517 7.577837479702854 37600.0 293123.0
48.00071947272489 7.577837479702854 38400.0 299399.0
49.001041156670155 7.577837479702854 39200.0 305675.0
