#####################################################################
# Alchemist log file - simulation started at: 2023-05-21T22:35+0000 #
#####################################################################
#
# seed = 20.0, spacing = 0.5, error = 0.1, mode = reactive, delay = 10, throttle = 5
#
# The columns have the following meaning: 
# time root[mean] rounds[sum] messages[sum] source_gradient[sum] destination_gradient[sum] distance_between[sum] 
0.0 NaN 0.0 0.0 0.0 0.0 0.0
0.0 0.0 400.0 2740.0 400.0 400.0 400.0
1.0 0.0 4548.0 31570.0 3896.0 3860.0 4740.0
2.0 5.5 11022.0 77669.0 8956.0 6589.0 11569.0
3.0 8.125 19233.0 135175.0 14076.0 10880.0 20148.0
4.0 7.424999999999996 23572.0 164794.0 16480.0 12480.0 24655.0
5.0 5.75 26290.0 183673.0 17598.0 12854.0 27531.0
6.0 3.5750000000000077 28483.0 199104.0 17951.0 12968.0 29841.0
7.0 2.224999999999999 30382.0 212357.0 17986.0 12977.0 31867.0
8.0 1.5749999999999993 31961.0 223365.0 17986.0 12977.0 33516.0
9.0 1.5749999999999993 33012.0 230744.0 17986.0 12977.0 34626.0
10.0 1.5749999999999993 33330.0 232860.0 17986.0 12977.0 34965.0
11.0 1.5749999999999993 33502.0 233996.0 17986.0 12977.0 35137.0
12.0 1.5749999999999993 33516.0 234077.0 17986.0 12977.0 35151.0
13.0 1.5749999999999993 33516.0 234077.0 17986.0 12977.0 35151.0
14.0 1.5749999999999993 33516.0 234077.0 17986.0 12977.0 35151.0
15.0 1.5749999999999993 33516.0 234077.0 17986.0 12977.0 35151.0
16.0 1.5749999999999993 33516.0 234077.0 17986.0 12977.0 35151.0
17.0 1.5749999999999993 33516.0 234077.0 17986.0 12977.0 35151.0
18.0 1.5749999999999993 33516.0 234077.0 17986.0 12977.0 35151.0
19.0 1.5749999999999993 33516.0 234077.0 17986.0 12977.0 35151.0
20.0 1.5749999999999993 33516.0 234077.0 17986.0 12977.0 35151.0
21.0 1.5749999999999993 33516.0 234077.0 17986.0 12977.0 35151.0
22.0 1.5749999999999993 33516.0 234077.0 17986.0 12977.0 35151.0
23.0 1.5749999999999993 33516.0 234077.0 17986.0 12977.0 35151.0
24.0 1.5749999999999993 33516.0 234077.0 17986.0 12977.0 35151.0
25.0 1.5749999999999993 33516.0 234077.0 17986.0 12977.0 35151.0
26.0 1.5749999999999993 33516.0 234077.0 17986.0 12977.0 35151.0
27.0 1.5749999999999993 33516.0 234077.0 17986.0 12977.0 35151.0
28.0 1.5749999999999993 33516.0 234077.0 17986.0 12977.0 35151.0
29.0 1.5749999999999993 33516.0 234077.0 17986.0 12977.0 35151.0
30.0 1.5749999999999993 33516.0 234077.0 17986.0 12977.0 35151.0
31.0 1.5749999999999993 33516.0 234077.0 17986.0 12977.0 35151.0
32.0 1.5749999999999993 33516.0 234077.0 17986.0 12977.0 35151.0
33.0 1.5749999999999993 33516.0 234077.0 17986.0 12977.0 35151.0
34.0 1.5749999999999993 33516.0 234077.0 17986.0 12977.0 35151.0
35.0 1.5749999999999993 33516.0 234077.0 17986.0 12977.0 35151.0
36.0 1.5749999999999993 33516.0 234077.0 17986.0 12977.0 35151.0
37.0 1.5749999999999993 33516.0 234077.0 17986.0 12977.0 35151.0
38.0 1.5749999999999993 33516.0 234077.0 17986.0 12977.0 35151.0
39.0 1.5749999999999993 33516.0 234077.0 17986.0 12977.0 35151.0
